Age,Gender,Purchase_Frequency,Purchase_Amount,Product_Category,Location
36,M,1,362,Home & Kitchen,West
37,M,4,233,Fashion,North
52,M,9,21,Home & Kitchen,East
64,F,9,451,Electronics,West
19,M,1,204,Electronics,South
47,M,11,256,Home & Kitchen,North
70,M,7,377,Fashion,South
51,F,6,163,Fashion,West
39,F,7,87,Fashion,North
20,M,7,149,Home & Kitchen,West
23,F,8,99,Fashion,North
32,F,8,153,Fashion,North
44,F,10,446,Sports & Outdoors,North
27,F,11,81,Fashion,West
26,M,2,442,Electronics,West
50,M,4,186,Fashion,East
49,F,4,357,Home & Kitchen,East
65,F,11,272,Home & Kitchen,West
23,F,10,280,Fashion,West
58,F,8,114,Home & Kitchen,North
53,M,3,429,Home & Kitchen,East
19,F,3,81,Fashion,East
46,M,2,83,Sports & Outdoors,West
21,F,1,152,Sports & Outdoors,East
18,M,8,71,Sports & Outdoors,West
36,F,9,155,Sports & Outdoors,East
43,M,9,55,Electronics,South
42,M,11,238,Fashion,South
27,M,8,114,Home & Kitchen,East
70,F,5,118,Home & Kitchen,West
32,M,1,326,Fashion,South
39,F,9,130,Home & Kitchen,North
68,M,6,52,Electronics,West
65,M,7,437,Sports & Outdoors,South
38,F,8,108,Fashion,North
73,M,5,203,Home & Kitchen,South
39,F,6,320,Electronics,South
53,F,7,223,Home & Kitchen,North
51,F,7,472,Electronics,North
47,F,2,238,Home & Kitchen,East
42,M,11,432,Sports & Outdoors,South
62,M,1,493,Fashion,North
45,F,8,398,Sports & Outdoors,East
18,M,5,194,Sports & Outdoors,North
66,M,10,121,Home & Kitchen,East
62,F,2,408,Sports & Outdoors,East
21,M,3,356,Fashion,North
24,F,6,281,Electronics,North
66,M,10,322,Electronics,South
26,M,6,493,Home & Kitchen,South
53,F,8,111,Fashion,East
36,M,5,219,Fashion,North
18,M,5,236,Electronics,South
27,F,7,290,Electronics,East
53,M,10,31,Sports & Outdoors,South
26,F,5,257,Home & Kitchen,East
62,M,9,168,Electronics,South
63,F,6,388,Electronics,North
59,F,7,238,Fashion,West
49,F,8,427,Fashion,West
49,F,5,352,Fashion,East
23,F,11,409,Electronics,West
65,M,4,463,Home & Kitchen,West
55,M,8,196,Sports & Outdoors,East
34,F,10,152,Home & Kitchen,West
27,M,9,347,Electronics,South
67,F,1,367,Sports & Outdoors,South
44,M,3,406,Home & Kitchen,South
71,M,4,33,Electronics,North
67,F,7,150,Home & Kitchen,South
52,F,6,458,Electronics,West
69,M,10,249,Fashion,West
38,M,10,301,Home & Kitchen,South
42,F,11,314,Fashion,North
45,M,1,91,Fashion,South
64,M,4,57,Sports & Outdoors,North
32,F,6,362,Sports & Outdoors,North
21,M,3,367,Home & Kitchen,South
46,F,2,180,Electronics,North
26,F,2,271,Sports & Outdoors,West
44,F,10,474,Sports & Outdoors,South
43,M,4,77,Fashion,West
36,M,1,23,Fashion,North
73,F,10,39,Electronics,East
45,F,2,119,Sports & Outdoors,South
34,M,10,221,Sports & Outdoors,East
60,M,2,273,Electronics,East
74,M,4,447,Sports & Outdoors,East
58,F,4,331,Home & Kitchen,East
59,F,1,494,Home & Kitchen,West
67,M,7,397,Electronics,South
37,M,7,211,Fashion,West
62,M,10,93,Electronics,North
57,F,11,453,Home & Kitchen,South
56,F,10,385,Sports & Outdoors,South
66,M,10,62,Sports & Outdoors,West
70,M,1,364,Fashion,North
40,F,11,265,Fashion,East
64,F,8,83,Home & Kitchen,North
49,M,10,229,Fashion,West
69,M,7,152,Electronics,West
64,M,7,109,Home & Kitchen,West
50,F,11,138,Sports & Outdoors,East
74,M,6,415,Sports & Outdoors,South
63,F,4,228,Sports & Outdoors,North
22,F,11,486,Fashion,North
60,M,8,280,Home & Kitchen,East
65,M,2,467,Fashion,West
51,F,7,477,Electronics,North
57,M,3,31,Home & Kitchen,South
28,F,3,187,Fashion,North
67,M,7,57,Sports & Outdoors,West
20,M,3,126,Sports & Outdoors,North
50,M,5,338,Electronics,West
28,M,8,385,Electronics,South
33,F,4,188,Electronics,East
35,F,7,489,Sports & Outdoors,West
47,F,7,282,Fashion,West
65,M,2,371,Sports & Outdoors,North
72,F,8,348,Sports & Outdoors,East
27,F,10,369,Sports & Outdoors,West
35,F,10,356,Fashion,North
55,M,9,188,Sports & Outdoors,South
36,F,6,430,Electronics,East
53,M,5,491,Electronics,North
30,M,1,58,Electronics,East
73,F,1,324,Electronics,West
63,M,9,403,Sports & Outdoors,North
20,F,4,264,Sports & Outdoors,South
27,F,1,39,Sports & Outdoors,South
55,F,11,94,Electronics,North
18,F,10,286,Fashion,North
72,F,3,43,Home & Kitchen,East
73,M,6,338,Home & Kitchen,North
44,F,11,107,Home & Kitchen,East
63,M,11,443,Fashion,West
25,F,8,85,Sports & Outdoors,North
68,F,10,184,Home & Kitchen,West
63,F,2,350,Home & Kitchen,South
59,M,8,258,Sports & Outdoors,East
34,M,1,349,Home & Kitchen,East
26,M,11,143,Sports & Outdoors,South
23,M,2,187,Home & Kitchen,West
60,F,8,374,Sports & Outdoors,East
42,F,7,237,Electronics,South
56,M,5,72,Fashion,South
66,M,10,277,Home & Kitchen,South
45,M,2,434,Sports & Outdoors,North
50,F,9,424,Electronics,West
71,M,5,267,Sports & Outdoors,South
54,M,8,153,Home & Kitchen,West
26,F,4,394,Home & Kitchen,East
35,M,9,397,Home & Kitchen,North
73,F,10,312,Home & Kitchen,South
38,F,7,458,Home & Kitchen,South
19,F,2,61,Electronics,South
60,F,3,312,Sports & Outdoors,East
55,F,2,108,Sports & Outdoors,North
57,M,5,470,Home & Kitchen,West
53,M,2,315,Sports & Outdoors,West
67,F,5,54,Electronics,West
60,F,9,51,Home & Kitchen,West
54,M,2,488,Fashion,West
32,M,9,477,Electronics,West
45,F,7,449,Home & Kitchen,West
35,M,7,336,Sports & Outdoors,North
51,M,5,66,Electronics,North
39,F,8,497,Home & Kitchen,East
28,M,7,42,Sports & Outdoors,South
74,M,6,421,Sports & Outdoors,North
30,M,2,123,Home & Kitchen,South
21,M,6,309,Electronics,East
39,F,2,123,Home & Kitchen,North
24,M,1,65,Home & Kitchen,East
60,F,9,53,Home & Kitchen,North
71,M,5,221,Home & Kitchen,North
41,F,10,361,Home & Kitchen,West
21,F,10,338,Sports & Outdoors,South
45,M,4,43,Home & Kitchen,East
32,F,11,279,Electronics,West
18,F,8,205,Fashion,North
72,F,5,422,Home & Kitchen,North
20,F,7,134,Electronics,East
31,F,3,88,Fashion,South
55,M,8,264,Electronics,East
67,F,8,154,Sports & Outdoors,North
74,F,3,92,Sports & Outdoors,West
18,M,9,239,Fashion,East
55,M,8,146,Fashion,West
55,F,1,36,Fashion,South
38,M,8,186,Sports & Outdoors,South
65,M,11,216,Sports & Outdoors,West
46,M,4,430,Electronics,South
22,M,6,421,Sports & Outdoors,West
66,M,10,315,Fashion,West
27,M,9,320,Home & Kitchen,West
45,F,5,397,Home & Kitchen,South
38,F,7,222,Fashion,West
67,M,1,363,Sports & Outdoors,South
24,M,9,412,Fashion,West
20,F,6,46,Sports & Outdoors,West
62,M,11,397,Home & Kitchen,South
64,F,4,302,Electronics,West
37,M,6,188,Sports & Outdoors,West
36,F,5,169,Electronics,South
52,F,3,438,Home & Kitchen,North
21,M,7,377,Electronics,East
22,M,3,21,Electronics,South
18,M,2,178,Fashion,West
21,M,4,321,Electronics,East
29,F,7,89,Home & Kitchen,East
44,M,5,23,Sports & Outdoors,West
73,F,9,63,Electronics,West
59,M,10,456,Sports & Outdoors,North
40,F,7,263,Fashion,West
42,M,9,74,Home & Kitchen,East
38,M,9,381,Home & Kitchen,West
69,F,2,67,Sports & Outdoors,East
41,M,1,105,Home & Kitchen,South
42,M,11,30,Fashion,South
62,M,4,269,Sports & Outdoors,East
72,M,4,82,Home & Kitchen,South
63,M,2,257,Fashion,North
49,F,3,136,Fashion,East
72,M,3,55,Electronics,East
49,F,5,479,Home & Kitchen,West
22,M,1,277,Sports & Outdoors,North
53,M,9,137,Electronics,West
63,F,8,39,Sports & Outdoors,North
59,F,8,103,Electronics,North
66,F,3,233,Fashion,North
59,F,2,325,Electronics,East
56,F,1,109,Electronics,South
33,M,6,80,Electronics,South
50,F,10,90,Home & Kitchen,West
66,F,1,458,Electronics,West
38,M,11,407,Fashion,South
26,M,5,376,Sports & Outdoors,South
23,F,9,309,Home & Kitchen,North
68,F,11,117,Fashion,West
62,F,9,111,Home & Kitchen,West
52,M,4,419,Sports & Outdoors,West
56,F,7,100,Sports & Outdoors,West
39,M,11,374,Sports & Outdoors,South
58,M,7,25,Home & Kitchen,South
71,M,4,119,Home & Kitchen,East
22,M,5,272,Sports & Outdoors,East
59,F,11,169,Sports & Outdoors,South
40,M,9,262,Fashion,North
34,M,7,98,Sports & Outdoors,South
29,F,7,104,Electronics,North
40,M,10,281,Home & Kitchen,West
33,F,7,256,Fashion,East
20,M,9,370,Home & Kitchen,North
47,F,5,387,Sports & Outdoors,West
74,M,6,215,Electronics,South
39,M,3,354,Sports & Outdoors,East
26,F,1,327,Home & Kitchen,South
46,M,11,295,Fashion,West
64,M,2,257,Home & Kitchen,West
54,F,8,464,Fashion,South
40,M,1,405,Electronics,West
30,M,10,76,Sports & Outdoors,West
49,F,7,484,Sports & Outdoors,North
63,F,5,55,Electronics,South
69,F,6,476,Home & Kitchen,South
64,F,8,52,Electronics,East
65,F,4,238,Sports & Outdoors,North
40,M,6,448,Fashion,North
62,F,11,310,Sports & Outdoors,West
34,M,3,453,Home & Kitchen,East
72,F,7,243,Fashion,East
57,M,2,208,Home & Kitchen,North
38,M,8,345,Sports & Outdoors,East
19,F,7,41,Sports & Outdoors,North
54,M,8,273,Fashion,East
23,M,2,122,Home & Kitchen,North
61,F,3,470,Fashion,North
35,F,4,327,Fashion,West
47,F,9,468,Home & Kitchen,West
39,F,5,285,Fashion,East
71,M,6,155,Electronics,West
50,M,1,366,Fashion,South
47,M,4,15,Sports & Outdoors,South
34,M,4,349,Home & Kitchen,East
60,M,10,489,Sports & Outdoors,North
49,M,8,117,Electronics,West
59,F,8,422,Electronics,East
68,M,10,269,Fashion,South
31,M,6,80,Sports & Outdoors,North
27,M,8,436,Fashion,West
64,F,9,349,Fashion,North
68,F,5,171,Sports & Outdoors,North
53,F,1,109,Electronics,West
51,F,1,336,Electronics,West
26,M,2,42,Electronics,South
59,M,2,152,Home & Kitchen,South
45,M,5,253,Home & Kitchen,North
28,F,7,233,Fashion,North
31,M,7,223,Home & Kitchen,South
56,M,4,129,Home & Kitchen,South
72,M,4,177,Sports & Outdoors,North
64,F,11,358,Fashion,East
71,F,10,226,Fashion,East
36,F,3,398,Sports & Outdoors,East
71,M,11,471,Electronics,West
32,M,2,443,Sports & Outdoors,South
45,M,3,364,Electronics,East
41,M,8,331,Fashion,East
25,F,1,226,Fashion,South
60,M,4,63,Home & Kitchen,West
26,F,7,217,Home & Kitchen,East
64,M,5,439,Sports & Outdoors,West
50,F,2,89,Home & Kitchen,West
50,M,1,404,Fashion,North
36,M,6,389,Fashion,South
20,F,5,442,Electronics,North
27,F,3,492,Home & Kitchen,East
57,M,11,160,Electronics,North
64,M,11,64,Fashion,South
59,M,11,14,Home & Kitchen,West
18,F,9,457,Electronics,West
46,M,3,44,Fashion,East
67,F,2,358,Electronics,South
51,M,5,128,Home & Kitchen,West
68,M,9,206,Electronics,East
30,M,8,63,Electronics,South
71,M,6,268,Fashion,South
18,F,3,271,Home & Kitchen,North
51,F,6,352,Sports & Outdoors,West
46,M,5,375,Sports & Outdoors,South
65,M,1,321,Electronics,West
64,M,5,11,Fashion,West
30,F,7,91,Home & Kitchen,South
65,M,9,359,Fashion,West
66,F,1,431,Home & Kitchen,North
70,F,3,449,Fashion,East
46,F,8,14,Sports & Outdoors,East
56,F,6,183,Sports & Outdoors,South
41,M,5,148,Sports & Outdoors,North
43,M,10,202,Fashion,East
34,F,2,147,Fashion,North
24,M,3,306,Electronics,South
30,M,2,125,Sports & Outdoors,North
22,M,1,53,Electronics,South
43,F,7,355,Fashion,East
66,M,3,298,Home & Kitchen,East
20,M,7,228,Sports & Outdoors,East
24,M,7,65,Sports & Outdoors,East
66,M,8,251,Sports & Outdoors,West
56,M,1,405,Sports & Outdoors,North
70,M,5,267,Sports & Outdoors,North
18,M,10,10,Fashion,North
66,M,9,458,Sports & Outdoors,South
34,M,11,386,Sports & Outdoors,East
60,M,7,390,Electronics,East
42,F,1,298,Home & Kitchen,West
20,M,8,479,Sports & Outdoors,West
32,F,3,469,Electronics,East
46,M,4,112,Fashion,North
70,F,4,301,Electronics,North
60,F,10,158,Sports & Outdoors,East
49,M,8,93,Electronics,South
43,F,1,429,Electronics,North
33,F,8,35,Fashion,East
42,F,9,184,Electronics,East
71,M,9,232,Fashion,West
45,F,5,138,Fashion,West
26,F,4,431,Electronics,East
73,M,4,151,Sports & Outdoors,South
73,F,9,355,Home & Kitchen,East
18,F,8,311,Electronics,North
46,F,10,307,Electronics,South
74,M,10,144,Electronics,South
39,F,7,64,Home & Kitchen,West
33,M,3,65,Home & Kitchen,East
58,F,4,383,Fashion,West
68,F,9,85,Home & Kitchen,North
61,F,8,328,Home & Kitchen,West
68,F,1,417,Electronics,North
71,M,3,348,Fashion,East
58,F,10,466,Sports & Outdoors,East
24,M,2,364,Fashion,West
31,F,2,141,Home & Kitchen,West
46,M,8,51,Home & Kitchen,West
36,F,6,361,Electronics,North
36,F,6,119,Sports & Outdoors,South
19,M,4,79,Sports & Outdoors,South
58,M,1,293,Sports & Outdoors,West
62,M,11,135,Home & Kitchen,West
32,M,7,357,Home & Kitchen,East
20,F,8,305,Fashion,West
28,M,2,188,Home & Kitchen,East
70,M,2,422,Sports & Outdoors,North
63,M,1,307,Sports & Outdoors,North
47,F,4,383,Sports & Outdoors,North
74,F,6,206,Electronics,North
57,F,5,270,Fashion,West
35,F,4,110,Fashion,West
68,M,4,434,Home & Kitchen,East
65,F,10,70,Electronics,West
19,M,7,192,Fashion,East
49,F,7,421,Electronics,North
25,M,2,306,Electronics,East
39,M,7,376,Home & Kitchen,East
23,M,2,18,Electronics,West
29,M,4,422,Fashion,North
64,M,1,215,Home & Kitchen,South
74,F,5,431,Fashion,West
57,M,1,327,Electronics,West
53,M,4,63,Electronics,South
32,M,9,189,Sports & Outdoors,North
45,M,8,113,Home & Kitchen,South
69,F,6,135,Home & Kitchen,East
74,F,8,43,Sports & Outdoors,South
66,M,5,174,Fashion,North
62,M,7,442,Fashion,North
35,M,8,307,Electronics,South
19,M,7,279,Home & Kitchen,West
30,F,4,475,Electronics,South
62,F,5,298,Sports & Outdoors,East
71,M,10,127,Electronics,South
32,M,6,363,Fashion,South
37,M,11,101,Fashion,South
46,M,6,109,Sports & Outdoors,East
59,M,9,494,Fashion,South
46,F,10,96,Sports & Outdoors,West
20,F,2,243,Home & Kitchen,East
36,M,6,410,Sports & Outdoors,West
20,F,3,133,Sports & Outdoors,East
71,F,2,212,Sports & Outdoors,North
31,F,6,41,Fashion,North
57,M,4,366,Home & Kitchen,East
72,F,5,472,Electronics,East
21,F,5,461,Home & Kitchen,East
69,M,3,48,Fashion,North
28,F,4,103,Home & Kitchen,East
48,M,3,19,Home & Kitchen,North
60,F,7,224,Sports & Outdoors,North
49,M,1,417,Sports & Outdoors,East
44,M,6,109,Fashion,East
47,F,4,253,Sports & Outdoors,East
60,F,1,67,Fashion,North
19,M,1,462,Electronics,South
66,M,5,366,Home & Kitchen,East
26,F,5,329,Electronics,South
45,F,10,28,Electronics,South
48,F,7,366,Home & Kitchen,South
51,F,4,126,Sports & Outdoors,West
73,M,9,145,Electronics,South
32,M,4,336,Home & Kitchen,South
65,M,7,305,Electronics,North
42,F,5,22,Electronics,West
53,F,5,110,Home & Kitchen,North
25,M,6,389,Sports & Outdoors,North
26,M,8,164,Fashion,South
54,M,5,91,Home & Kitchen,North
65,M,3,97,Fashion,East
62,M,6,114,Home & Kitchen,South
56,M,2,139,Home & Kitchen,East
49,F,8,281,Fashion,South
69,M,8,23,Fashion,South
34,M,3,137,Sports & Outdoors,South
52,M,8,410,Home & Kitchen,West
54,M,9,69,Home & Kitchen,South
36,M,5,463,Home & Kitchen,East
61,M,5,236,Sports & Outdoors,South
46,M,6,26,Fashion,South
24,F,7,54,Home & Kitchen,North
45,M,3,47,Fashion,South
26,F,5,133,Sports & Outdoors,South
45,F,1,369,Electronics,South
23,F,11,73,Fashion,South
46,M,10,386,Sports & Outdoors,South
34,M,5,262,Electronics,South
33,M,4,271,Home & Kitchen,West
40,M,1,453,Home & Kitchen,East
48,M,7,121,Fashion,West
20,M,1,111,Electronics,East
38,M,8,58,Sports & Outdoors,West
43,M,10,286,Home & Kitchen,South
53,M,2,236,Home & Kitchen,West
59,M,10,32,Electronics,East
54,F,5,341,Sports & Outdoors,North
70,M,6,194,Home & Kitchen,North
39,M,9,73,Home & Kitchen,South
59,M,7,166,Fashion,South
29,F,6,292,Sports & Outdoors,East
59,M,5,399,Home & Kitchen,North
30,M,6,158,Electronics,South
28,F,11,336,Home & Kitchen,West
71,M,4,372,Sports & Outdoors,West
33,F,1,178,Fashion,North
25,F,9,473,Home & Kitchen,East
57,F,11,142,Electronics,South
74,F,5,408,Home & Kitchen,South
57,M,8,414,Electronics,South
62,F,7,323,Sports & Outdoors,North
19,F,8,141,Fashion,West
47,M,1,206,Sports & Outdoors,East
47,M,9,144,Home & Kitchen,North
29,M,1,44,Home & Kitchen,North
27,F,3,429,Fashion,South
61,M,8,386,Electronics,West
28,F,11,408,Sports & Outdoors,East
32,F,1,229,Electronics,East
33,M,1,395,Home & Kitchen,South
34,M,6,385,Electronics,East
43,M,5,194,Sports & Outdoors,West
19,M,11,14,Electronics,South
67,M,6,80,Home & Kitchen,South
29,M,3,351,Sports & Outdoors,West
68,F,10,250,Electronics,East
43,F,10,360,Electronics,West
40,M,6,425,Sports & Outdoors,East
35,F,2,465,Home & Kitchen,East
49,F,8,306,Sports & Outdoors,East
66,F,6,435,Home & Kitchen,West
55,F,4,340,Electronics,West
74,F,4,202,Sports & Outdoors,North
64,F,11,177,Home & Kitchen,West
20,M,7,348,Sports & Outdoors,South
55,M,3,245,Electronics,South
20,M,11,303,Sports & Outdoors,South
47,F,3,307,Electronics,South
18,M,6,257,Electronics,North
47,M,9,174,Electronics,West
62,M,1,321,Home & Kitchen,West
49,F,5,80,Home & Kitchen,East
45,M,1,240,Fashion,West
38,F,1,64,Home & Kitchen,East
63,M,3,482,Fashion,East
30,M,3,191,Sports & Outdoors,South
44,M,4,31,Electronics,North
53,F,3,292,Home & Kitchen,North
24,F,6,114,Electronics,West
39,F,4,184,Fashion,East
27,F,8,303,Home & Kitchen,South
56,F,1,377,Home & Kitchen,East
70,M,8,48,Home & Kitchen,South
32,M,11,408,Home & Kitchen,East
32,F,1,384,Electronics,West
21,F,11,459,Home & Kitchen,West
49,M,1,454,Fashion,East
40,F,7,69,Home & Kitchen,North
72,M,1,401,Fashion,South
23,F,9,309,Fashion,North
41,M,8,308,Electronics,North
37,F,1,399,Home & Kitchen,East
54,F,2,221,Fashion,South
37,M,2,164,Home & Kitchen,South
29,M,2,182,Electronics,West
50,F,6,32,Electronics,East
45,F,4,249,Home & Kitchen,East
25,M,8,497,Fashion,East
18,F,1,218,Sports & Outdoors,West
54,M,10,131,Sports & Outdoors,West
39,M,4,262,Electronics,South
23,F,10,150,Fashion,West
38,M,11,461,Sports & Outdoors,East
49,M,5,349,Fashion,East
52,F,9,371,Home & Kitchen,North
32,M,5,329,Electronics,West
22,M,11,162,Home & Kitchen,East
73,M,3,390,Home & Kitchen,East
63,M,11,223,Home & Kitchen,South
67,F,4,317,Fashion,West
65,M,10,57,Sports & Outdoors,East
23,F,7,326,Home & Kitchen,South
42,M,1,26,Electronics,North
73,F,11,305,Fashion,North
63,M,6,340,Sports & Outdoors,South
73,F,8,354,Home & Kitchen,West
57,M,1,78,Electronics,East
46,M,8,94,Home & Kitchen,West
24,M,7,291,Sports & Outdoors,South
57,M,1,217,Sports & Outdoors,East
30,F,9,449,Home & Kitchen,East
55,F,11,49,Home & Kitchen,East
35,M,3,478,Fashion,West
19,F,2,105,Sports & Outdoors,West
25,M,7,461,Sports & Outdoors,South
28,M,11,495,Home & Kitchen,North
50,F,3,259,Electronics,South
71,F,1,382,Home & Kitchen,East
55,F,10,145,Home & Kitchen,South
65,M,3,82,Sports & Outdoors,North
44,M,6,310,Fashion,South
37,F,3,282,Home & Kitchen,North
29,M,5,178,Electronics,North
60,F,9,342,Electronics,East
48,F,7,402,Home & Kitchen,North
44,F,2,207,Electronics,West
49,F,1,356,Electronics,South
27,F,7,115,Home & Kitchen,South
20,F,4,110,Electronics,West
62,M,11,368,Electronics,West
44,M,7,244,Home & Kitchen,East
52,F,6,289,Sports & Outdoors,South
48,F,7,338,Fashion,West
32,F,4,386,Fashion,East
33,M,3,115,Sports & Outdoors,South
30,F,5,404,Home & Kitchen,South
66,F,3,44,Sports & Outdoors,West
52,F,3,166,Fashion,North
69,M,4,401,Fashion,North
28,F,8,282,Fashion,West
38,M,2,464,Fashion,North
68,M,4,405,Home & Kitchen,South
71,F,11,249,Fashion,East
28,M,3,216,Fashion,East
47,M,7,254,Home & Kitchen,West
65,M,2,102,Sports & Outdoors,East
70,F,1,118,Home & Kitchen,West
52,M,10,315,Fashion,North
39,F,1,123,Electronics,South
55,F,6,33,Home & Kitchen,North
48,F,3,302,Home & Kitchen,West
31,M,7,471,Sports & Outdoors,South
41,F,8,261,Fashion,South
67,M,5,276,Electronics,South
66,M,5,364,Home & Kitchen,North
49,M,2,218,Home & Kitchen,South
53,M,8,452,Home & Kitchen,North
49,F,10,64,Electronics,North
72,F,1,36,Home & Kitchen,South
32,M,10,332,Home & Kitchen,West
60,F,9,453,Electronics,South
52,F,1,11,Home & Kitchen,South
20,F,1,77,Electronics,North
33,M,1,411,Sports & Outdoors,South
22,F,7,157,Electronics,West
38,M,4,478,Sports & Outdoors,South
27,F,7,328,Electronics,West
36,M,5,471,Fashion,East
42,M,7,337,Home & Kitchen,East
21,M,10,139,Sports & Outdoors,East
46,F,7,483,Home & Kitchen,South
36,M,4,92,Home & Kitchen,North
60,F,2,51,Electronics,West
19,M,8,165,Fashion,East
27,F,2,166,Electronics,West
60,M,9,462,Home & Kitchen,North
42,F,5,116,Electronics,West
37,M,9,293,Sports & Outdoors,West
65,M,9,197,Fashion,East
36,M,8,114,Home & Kitchen,West
40,F,8,121,Electronics,East
41,M,4,483,Sports & Outdoors,North
28,M,4,142,Fashion,East
63,M,2,280,Electronics,West
51,M,4,119,Electronics,North
72,F,4,82,Home & Kitchen,South
45,M,6,425,Sports & Outdoors,South
22,M,3,445,Fashion,North
22,F,2,355,Electronics,North
68,F,8,302,Fashion,West
38,F,2,152,Sports & Outdoors,South
29,M,8,434,Home & Kitchen,North
67,F,7,269,Home & Kitchen,South
21,F,3,254,Home & Kitchen,South
71,F,6,446,Fashion,West
66,M,6,493,Fashion,North
59,M,10,349,Electronics,East
37,M,5,164,Sports & Outdoors,North
55,F,8,158,Sports & Outdoors,South
42,M,11,69,Sports & Outdoors,East
31,F,5,95,Fashion,East
28,F,7,201,Home & Kitchen,South
49,F,6,336,Sports & Outdoors,East
28,M,11,440,Electronics,East
35,F,7,191,Fashion,North
44,F,9,296,Home & Kitchen,South
72,M,3,282,Sports & Outdoors,West
71,F,10,264,Home & Kitchen,East
35,F,7,443,Electronics,South
73,F,10,16,Sports & Outdoors,North
40,M,3,135,Sports & Outdoors,North
28,F,2,92,Home & Kitchen,North
38,M,7,37,Fashion,East
61,M,4,275,Home & Kitchen,West
22,F,1,292,Electronics,North
40,F,6,406,Home & Kitchen,West
58,F,11,459,Home & Kitchen,South
42,F,6,479,Sports & Outdoors,North
58,M,6,260,Fashion,East
71,M,2,477,Fashion,North
27,F,1,197,Fashion,East
39,M,3,392,Fashion,South
36,F,2,308,Home & Kitchen,West
18,F,6,78,Sports & Outdoors,West
24,F,6,328,Sports & Outdoors,West
21,F,5,335,Fashion,North
18,M,10,108,Home & Kitchen,North
32,M,10,202,Fashion,South
57,F,5,236,Fashion,West
29,F,9,460,Sports & Outdoors,South
39,M,5,191,Sports & Outdoors,East
39,M,10,429,Fashion,North
67,M,6,336,Home & Kitchen,West
64,F,11,102,Fashion,North
34,M,4,152,Sports & Outdoors,West
46,F,10,212,Sports & Outdoors,West
